,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
1689,2013-07-23,No New Friends (SFTB Remix),"DJ Khaled Feat. Drake, Rick Ross & Lil Wayne",,40,42,9,40,False
1690,2013-07-23,Beat This Summer,Brad Paisley,,21,32,17,41,False
1691,2013-07-23,Take Back The Night,Justin Timberlake,,42,0,1,42,True
1692,2013-07-23,Boys 'round Here,Blake Shelton,,17,43,15,43,False
1693,2013-07-23,Anywhere With You,Jake Owen,,19,40,16,44,False
1694,2013-07-23,"Bitch, Don't Kill My Vibe",Kendrick Lamar,,31,46,14,45,False
1695,2013-07-23,Point At You,Justin Moore,,46,50,8,46,False
1696,2013-07-23,Holy Grail,Jay-Z Feat. Justin Timberlake,,47,48,2,47,False
1697,2013-07-23,Wagon Wheel,Darius Rucker,,14,51,20,48,False
1698,2013-07-23,#Beautiful,Mariah Carey Feat. Miguel,,17,36,11,49,False
1699,2013-07-23,Goodbye Town,Lady Antebellum,,50,55,5,50,False
1700,2013-07-30,Blurred Lines,Robin Thicke Feat. T.I. + Pharrell,,1,1,10,1,False
1701,2013-07-30,Get Lucky,Daft Punk Feat. Pharrell Williams,,2,2,13,2,False
1702,2013-07-30,Radioactive,Imagine Dragons,,3,4,15,3,False
1703,2013-07-30,Mirrors,Justin Timberlake,,1,3,17,4,False
1704,2013-07-30,Love Somebody,Maroon 5,,5,7,9,5,False
1705,2013-07-30,Treasure,Bruno Mars,,6,6,10,6,False
1706,2013-07-30,Can't Hold Us,Macklemore & Ryan Lewis Feat. Ray Dalton,,2,5,18,7,False
1707,2013-07-30,Clarity,Zedd Feat. Foxes,,8,9,13,8,False
1708,2013-07-30,Same Love,Macklemore & Ryan Lewis Feat. Mary Lambert,,9,12,7,9,False
1709,2013-07-30,Just Give Me A Reason,P!nk Feat. Nate Ruess,,1,8,21,10,False
1710,2013-07-30,The Other Side,Jason Derulo,,11,13,13,11,False
1711,2013-07-30,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,12,16,10,12,False
1712,2013-07-30,Cruise,Florida Georgia Line Feat. Nelly,,8,11,35,13,False
1713,2013-07-30,I Need Your Love,Calvin Harris Feat. Ellie Goulding,,14,14,11,14,False
1714,2013-07-30,Safe And Sound,Capital Cities,,15,19,8,15,False
1715,2013-07-30,Come & Get It,Selena Gomez,,6,10,14,16,False
1716,2013-07-30,Stay,Rihanna Feat. Mikky Ekko,,1,17,24,17,False
1717,2013-07-30,I Love It,Icona Pop Feat. Charli XCX,,5,15,21,18,False
1718,2013-07-30,Power Trip,J. Cole Feat. Miguel,,11,18,18,19,False
1719,2013-07-30,"Gone, Gone, Gone",Phillip Phillips,,20,23,15,20,False
1720,2013-07-30,Hey Pretty Girl,Kip Moore,,21,25,16,21,False
1721,2013-07-30,Runnin' Outta Moonlight,Randy Houser,,22,26,9,22,False
1722,2013-07-30,DONE.,The Band Perry,,22,22,18,23,False
1723,2013-07-30,Jump Right In,Zac Brown Band,,23,24,18,24,False
1724,2013-07-30,Crash My Party,Luke Bryan,,17,20,14,25,False
1725,2013-07-30,I Want Crazy,Hunter Hayes,,26,28,12,26,False
1726,2013-07-30,The Way,Ariana Grande Feat. Mac Miller,,12,21,15,27,False
1727,2013-07-30,Right Now,Rihanna Feat. David Guetta,,28,30,6,28,False
1728,2013-07-30,See You Again,Carrie Underwood,,29,35,12,29,False
1729,2013-07-30,Don't Ya,Brett Eldredge,,30,34,9,30,False
1730,2013-07-30,Bad,Wale Feat. Tiara Thomas,,20,31,20,31,False
1731,2013-07-30,Ho Hey,The Lumineers,,2,32,41,32,False
1732,2013-07-30,When I Was Your Man,Bruno Mars,,1,27,26,33,False
1733,2013-07-30,We Can't Stop,Miley Cyrus,,34,37,4,34,False
1734,2013-07-30,Body Party,Ciara,,33,33,10,35,False
1735,2013-07-30,Take Back The Night,Justin Timberlake,,36,42,2,36,False
1736,2013-07-30,Little Bit Of Everything,Keith Urban,,36,36,8,37,False
1737,2013-07-30,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,,13,29,21,38,False
1738,2013-07-30,All Over The Road,Easton Corbin,,38,38,10,39,False
1739,2013-07-30,Holy Grail,Jay-Z Feat. Justin Timberlake,,40,47,3,40,False
1740,2013-07-30,No New Friends (SFTB Remix),"DJ Khaled Feat. Drake, Rick Ross & Lil Wayne",,40,40,10,41,False
1741,2013-07-30,Point At You,Justin Moore,,42,46,9,42,False
1742,2013-07-30,Rich As F**k,Lil Wayne Feat. 2 Chainz,,39,39,11,43,False
1743,2013-07-30,Round Here,Florida Georgia Line,,44,51,4,44,False
1744,2013-07-30,Boys 'round Here,Blake Shelton,,17,43,16,45,False
1745,2013-07-30,Anywhere With You,Jake Owen,,19,44,17,46,False
1746,2013-07-30,Goodbye Town,Lady Antebellum,,47,50,6,47,False
1747,2013-07-30,Redneck Crazy,Tyler Farr,,48,53,6,48,False
1748,2013-07-30,Beat This Summer,Brad Paisley,,21,41,18,49,False
1749,2013-07-30,Crooked Smile,J. Cole Feat. TLC,,50,60,3,50,False
1750,2013-08-06,Blurred Lines,Robin Thicke Feat. T.I. + Pharrell,,1,1,11,1,False
1751,2013-08-06,Get Lucky,Daft Punk Feat. Pharrell Williams,,2,2,14,2,False
1752,2013-08-06,Radioactive,Imagine Dragons,,3,3,16,3,False
1753,2013-08-06,Mirrors,Justin Timberlake,,1,4,18,4,False
1754,2013-08-06,Love Somebody,Maroon 5,,5,5,10,5,False
1755,2013-08-06,Treasure,Bruno Mars,,6,6,11,6,False
1756,2013-08-06,Clarity,Zedd Feat. Foxes,,7,8,14,7,False
1757,2013-08-06,Same Love,Macklemore & Ryan Lewis Feat. Mary Lambert,,8,9,8,8,False
1758,2013-08-06,Can't Hold Us,Macklemore & Ryan Lewis Feat. Ray Dalton,,2,7,19,9,False
1759,2013-08-06,The Other Side,Jason Derulo,,10,11,14,10,False
1760,2013-08-06,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,11,12,11,11,False
1761,2013-08-06,Safe And Sound,Capital Cities,,12,15,9,12,False
1762,2013-08-06,I Need Your Love,Calvin Harris Feat. Ellie Goulding,,13,14,12,13,False
1763,2013-08-06,Just Give Me A Reason,P!nk Feat. Nate Ruess,,1,10,22,14,False
1764,2013-08-06,Cruise,Florida Georgia Line Feat. Nelly,,8,13,36,15,False
1765,2013-08-06,Runnin' Outta Moonlight,Randy Houser,,16,22,10,16,False
1766,2013-08-06,"Gone, Gone, Gone",Phillip Phillips,,17,20,16,17,False
1767,2013-08-06,Power Trip,J. Cole Feat. Miguel,,11,19,19,18,False
1768,2013-08-06,Hey Pretty Girl,Kip Moore,,19,21,17,19,False
1769,2013-08-06,Stay,Rihanna Feat. Mikky Ekko,,1,17,25,20,False
1770,2013-08-06,I Want Crazy,Hunter Hayes,,21,26,13,21,False
1771,2013-08-06,Come & Get It,Selena Gomez,,6,16,15,22,False
1772,2013-08-06,I Love It,Icona Pop Feat. Charli XCX,,5,18,22,23,False
1773,2013-08-06,Don't Ya,Brett Eldredge,,24,30,10,24,False
1774,2013-08-06,Take Back The Night,Justin Timberlake,,25,36,3,25,False
1775,2013-08-06,See You Again,Carrie Underwood,,26,29,13,26,False
1776,2013-08-06,The Way,Ariana Grande Feat. Mac Miller,,12,27,16,27,False
1777,2013-08-06,We Can't Stop,Miley Cyrus,,28,34,5,28,False
1778,2013-08-06,Right Now,Rihanna Feat. David Guetta,,28,28,7,29,False
1779,2013-08-06,Little Bit Of Everything,Keith Urban,,30,37,9,30,False
1780,2013-08-06,Ho Hey,The Lumineers,,2,32,42,31,False
1781,2013-08-06,Crash My Party,Luke Bryan,,17,25,15,32,False
1782,2013-08-06,Holy Grail,Jay-Z Feat. Justin Timberlake,,33,40,4,33,False
1783,2013-08-06,DONE.,The Band Perry,,22,23,19,34,False
1784,2013-08-06,All Over The Road,Easton Corbin,,35,39,11,35,False
1785,2013-08-06,When I Was Your Man,Bruno Mars,,1,33,27,36,False
1786,2013-08-06,Jump Right In,Zac Brown Band,,23,24,19,37,False
1787,2013-08-06,Body Party,Ciara,,33,35,11,38,False
1788,2013-08-06,Bad,Wale Feat. Tiara Thomas,,20,31,21,39,False
1789,2013-08-06,Point At You,Justin Moore,,40,42,10,40,False
1790,2013-08-06,Round Here,Florida Georgia Line,,41,44,5,41,False
1791,2013-08-06,No New Friends (SFTB Remix),"DJ Khaled Feat. Drake, Rick Ross & Lil Wayne",,40,41,11,42,False
1792,2013-08-06,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,,13,38,22,43,False
1793,2013-08-06,Crooked Smile,J. Cole Feat. TLC,,44,50,4,44,False
1794,2013-08-06,Redneck Crazy,Tyler Farr,,45,48,7,45,False
1795,2013-08-06,Hey Girl,Billy Currington,,46,51,7,46,False
1796,2013-08-06,Goodbye Town,Lady Antebellum,,47,47,7,47,False
1797,2013-08-06,Rich As F**k,Lil Wayne Feat. 2 Chainz,,39,43,12,48,False
1798,2013-08-06,Parking Lot Party,Lee Brice,,49,54,6,49,False
1799,2013-08-06,When I See This Bar,Kenny Chesney,,50,55,6,50,False
1800,2013-08-13,Blurred Lines,Robin Thicke Feat. T.I. + Pharrell,,1,1,12,1,False
1801,2013-08-13,Get Lucky,Daft Punk Feat. Pharrell Williams,,2,2,15,2,False
1802,2013-08-13,Radioactive,Imagine Dragons,,3,3,17,3,False
1803,2013-08-13,Love Somebody,Maroon 5,,4,5,11,4,False
1804,2013-08-13,Treasure,Bruno Mars,,5,6,12,5,False
1805,2013-08-13,Clarity,Zedd Feat. Foxes,,6,7,15,6,False
1806,2013-08-13,Mirrors,Justin Timberlake,,1,4,19,7,False
1807,2013-08-13,Same Love,Macklemore & Ryan Lewis Feat. Mary Lambert,,8,8,9,8,False
1808,2013-08-13,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,9,11,12,9,False
1809,2013-08-13,Safe And Sound,Capital Cities,,10,12,10,10,False
1810,2013-08-13,The Other Side,Jason Derulo,,10,10,15,11,False
1811,2013-08-13,I Need Your Love,Calvin Harris Feat. Ellie Goulding,,12,13,13,12,False
1812,2013-08-13,Can't Hold Us,Macklemore & Ryan Lewis Feat. Ray Dalton,,2,9,20,13,False
1813,2013-08-13,Just Give Me A Reason,P!nk Feat. Nate Ruess,,1,14,23,14,False
1814,2013-08-13,Cruise,Florida Georgia Line Feat. Nelly,,8,15,37,15,False
1815,2013-08-13,Runnin' Outta Moonlight,Randy Houser,,16,16,11,16,False
1816,2013-08-13,"Gone, Gone, Gone",Phillip Phillips,,17,17,17,17,False
1817,2013-08-13,I Want Crazy,Hunter Hayes,,18,21,14,18,False
1818,2013-08-13,Don't Ya,Brett Eldredge,,19,24,11,19,False
1819,2013-08-13,Holy Grail,Jay-Z Feat. Justin Timberlake,,20,33,5,20,False
1820,2013-08-13,Power Trip,J. Cole Feat. Miguel,,11,18,20,21,False
1821,2013-08-13,Take Back The Night,Justin Timberlake,,22,25,4,22,False
1822,2013-08-13,Stay,Rihanna Feat. Mikky Ekko,,1,20,26,23,False
1823,2013-08-13,See You Again,Carrie Underwood,,24,26,14,24,False
1824,2013-08-13,We Can't Stop,Miley Cyrus,,25,28,6,25,False
1825,2013-08-13,Little Bit Of Everything,Keith Urban,,26,30,10,26,False
1826,2013-08-13,Right Now,Rihanna Feat. David Guetta,,27,29,8,27,False
1827,2013-08-13,Hey Pretty Girl,Kip Moore,,19,19,18,28,False
1828,2013-08-13,Come & Get It,Selena Gomez,,6,22,16,29,False
1829,2013-08-13,Ho Hey,The Lumineers,,2,31,43,30,False
1830,2013-08-13,The Way,Ariana Grande Feat. Mac Miller,,12,27,17,31,False
1831,2013-08-13,All Over The Road,Easton Corbin,,32,35,12,32,False
1832,2013-08-13,I Love It,Icona Pop Feat. Charli XCX,,5,23,23,33,False
1833,2013-08-13,Crooked Smile,J. Cole Feat. TLC,,34,44,5,34,False
1834,2013-08-13,Round Here,Florida Georgia Line,,35,41,6,35,False
1835,2013-08-13,Crash My Party,Luke Bryan,,17,32,16,36,False
1836,2013-08-13,Point At You,Justin Moore,,37,40,11,37,False
1837,2013-08-13,Body Party,Ciara,,33,38,12,38,False
1838,2013-08-13,When I Was Your Man,Bruno Mars,,1,36,28,39,False
1839,2013-08-13,Redneck Crazy,Tyler Farr,,40,45,8,40,False
1840,2013-08-13,Bad,Wale Feat. Tiara Thomas,,20,39,22,41,False
1841,2013-08-13,Hey Girl,Billy Currington,,42,46,8,42,False
1842,2013-08-13,Summertime Sadness,Lana Del Rey & Cedric Gervais,,43,57,3,43,False
1843,2013-08-13,Goodbye Town,Lady Antebellum,,44,47,8,44,False
1844,2013-08-13,No New Friends (SFTB Remix),"DJ Khaled Feat. Drake, Rick Ross & Lil Wayne",,40,42,12,45,False
1845,2013-08-13,Parking Lot Party,Lee Brice,,46,49,7,46,False
1846,2013-08-13,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,,13,43,23,47,False
1847,2013-08-13,Night Train,Jason Aldean,,48,53,4,48,False
1848,2013-08-13,When I See This Bar,Kenny Chesney,,49,50,7,49,False
1849,2013-08-13,Jump Right In,Zac Brown Band,,23,37,20,50,False
1850,2013-08-20,Blurred Lines,Robin Thicke Feat. T.I. + Pharrell,,1,1,13,1,False
1851,2013-08-20,Radioactive,Imagine Dragons,,2,3,18,2,False
1852,2013-08-20,Get Lucky,Daft Punk Feat. Pharrell Williams,,2,2,16,3,False
1853,2013-08-20,Love Somebody,Maroon 5,,4,4,12,4,False
1854,2013-08-20,Treasure,Bruno Mars,,5,5,13,5,False
1855,2013-08-20,Clarity,Zedd Feat. Foxes,,6,6,16,6,False
1856,2013-08-20,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,7,9,13,7,False
1857,2013-08-20,Mirrors,Justin Timberlake,,1,7,20,8,False
1858,2013-08-20,Safe And Sound,Capital Cities,,9,10,11,9,False
1859,2013-08-20,Same Love,Macklemore & Ryan Lewis Feat. Mary Lambert,,8,8,10,10,False
1860,2013-08-20,I Need Your Love,Calvin Harris Feat. Ellie Goulding,,11,12,14,11,False
1861,2013-08-20,The Other Side,Jason Derulo,,10,11,16,12,False
1862,2013-08-20,Can't Hold Us,Macklemore & Ryan Lewis Feat. Ray Dalton,,2,13,21,13,False
1863,2013-08-20,Holy Grail,Jay-Z Feat. Justin Timberlake,,14,20,6,14,False
1864,2013-08-20,Just Give Me A Reason,P!nk Feat. Nate Ruess,,1,14,24,15,False
1865,2013-08-20,Don't Ya,Brett Eldredge,,16,19,12,16,False
1866,2013-08-20,"Gone, Gone, Gone",Phillip Phillips,,17,17,18,17,False
1867,2013-08-20,Runnin' Outta Moonlight,Randy Houser,,16,16,12,18,False
1868,2013-08-20,I Want Crazy,Hunter Hayes,,18,18,15,19,False
1869,2013-08-20,Cruise,Florida Georgia Line Feat. Nelly,,8,15,38,20,False
1870,2013-08-20,Take Back The Night,Justin Timberlake,,21,22,5,21,False
1871,2013-08-20,We Can't Stop,Miley Cyrus,,22,25,7,22,False
1872,2013-08-20,Little Bit Of Everything,Keith Urban,,23,26,11,23,False
1873,2013-08-20,See You Again,Carrie Underwood,,24,24,15,24,False
1874,2013-08-20,Power Trip,J. Cole Feat. Miguel,,11,21,21,25,False
1875,2013-08-20,Stay,Rihanna Feat. Mikky Ekko,,1,23,27,26,False
1876,2013-08-20,Summertime Sadness,Lana Del Rey & Cedric Gervais,,27,43,4,27,False
1877,2013-08-20,All Over The Road,Easton Corbin,,28,32,13,28,False
1878,2013-08-20,Roar,Katy Perry,,29,0,1,29,True
1879,2013-08-20,Ho Hey,The Lumineers,,2,30,44,30,False
1880,2013-08-20,Round Here,Florida Georgia Line,,31,35,7,31,False
1881,2013-08-20,The Way,Ariana Grande Feat. Mac Miller,,12,31,18,32,False
1882,2013-08-20,Right Now,Rihanna Feat. David Guetta,,27,27,9,33,False
1883,2013-08-20,Crooked Smile,J. Cole Feat. TLC,,34,34,6,34,False
1884,2013-08-20,Point At You,Justin Moore,,35,37,12,35,False
1885,2013-08-20,Come & Get It,Selena Gomez,,6,29,17,36,False
1886,2013-08-20,Redneck Crazy,Tyler Farr,,37,40,9,37,False
1887,2013-08-20,I Love It,Icona Pop Feat. Charli XCX,,5,33,24,38,False
1888,2013-08-20,Hey Girl,Billy Currington,,39,42,9,39,False
1889,2013-08-20,Night Train,Jason Aldean,,40,48,5,40,False
1890,2013-08-20,When I Was Your Man,Bruno Mars,,1,39,29,41,False
1891,2013-08-20,Body Party,Ciara,,33,38,13,42,False
1892,2013-08-20,Crash My Party,Luke Bryan,,17,36,17,43,False
1893,2013-08-20,Goodbye Town,Lady Antebellum,,44,44,9,44,False
1894,2013-08-20,Bad,Wale Feat. Tiara Thomas,,20,41,23,45,False
1895,2013-08-20,Parking Lot Party,Lee Brice,,46,46,8,46,False
1896,2013-08-20,When I See This Bar,Kenny Chesney,,47,49,8,47,False
1897,2013-08-20,How Many Drinks?,Miguel,,48,54,10,48,False
1898,2013-08-20,It Goes Like This,Thomas Rhett,,49,55,4,49,False
1899,2013-08-20,True Love,P!nk Feat. Lily Allen,,50,60,3,50,False
1900,2013-08-27,Blurred Lines,Robin Thicke Feat. T.I. + Pharrell,,1,1,14,1,False
1901,2013-08-27,Radioactive,Imagine Dragons,,2,2,19,2,False
1902,2013-08-27,Love Somebody,Maroon 5,,3,4,13,3,False
1903,2013-08-27,Get Lucky,Daft Punk Feat. Pharrell Williams,,2,3,17,4,False
1904,2013-08-27,Treasure,Bruno Mars,,5,5,14,5,False
1905,2013-08-27,Clarity,Zedd Feat. Foxes,,6,6,17,6,False
1906,2013-08-27,Safe And Sound,Capital Cities,,7,9,12,7,False
1907,2013-08-27,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,,7,7,14,8,False
1908,2013-08-27,Same Love,Macklemore & Ryan Lewis Feat. Mary Lambert,,8,10,11,9,False
1909,2013-08-27,Mirrors,Justin Timberlake,,1,8,21,10,False
1910,2013-08-27,Holy Grail,Jay-Z Feat. Justin Timberlake,,11,14,7,11,False
1911,2013-08-27,I Need Your Love,Calvin Harris Feat. Ellie Goulding,,11,11,15,12,False
1912,2013-08-27,Roar,Katy Perry,,13,29,2,13,False
1913,2013-08-27,The Other Side,Jason Derulo,,10,12,17,14,False
1914,2013-08-27,Can't Hold Us,Macklemore & Ryan Lewis Feat. Ray Dalton,,2,13,22,15,False
1915,2013-08-27,Summertime Sadness,Lana Del Rey & Cedric Gervais,,16,27,5,16,False
1916,2013-08-27,"Gone, Gone, Gone",Phillip Phillips,,17,17,19,17,False
1917,2013-08-27,We Can't Stop,Miley Cyrus,,18,22,8,18,False
1918,2013-08-27,Don't Ya,Brett Eldredge,,16,16,13,19,False
1919,2013-08-27,Just Give Me A Reason,P!nk Feat. Nate Ruess,,1,15,25,20,False
1920,2013-08-27,Little Bit Of Everything,Keith Urban,,21,23,12,21,False
1921,2013-08-27,See You Again,Carrie Underwood,,22,24,16,22,False
1922,2013-08-27,Take Back The Night,Justin Timberlake,,21,21,6,23,False
1923,2013-08-27,Stay,Rihanna Feat. Mikky Ekko,,1,26,28,24,False
1924,2013-08-27,Runnin' Outta Moonlight,Randy Houser,,16,18,13,25,False
1925,2013-08-27,All Over The Road,Easton Corbin,,26,28,14,26,False
1926,2013-08-27,Round Here,Florida Georgia Line,,27,31,8,27,False
1927,2013-08-27,Power Trip,J. Cole Feat. Miguel,,11,25,22,28,False
1928,2013-08-27,I Want Crazy,Hunter Hayes,,18,19,16,29,False
1929,2013-08-27,Cruise,Florida Georgia Line Feat. Nelly,,8,20,39,30,False
1930,2013-08-27,Crooked Smile,J. Cole Feat. TLC,,31,34,7,31,False
1931,2013-08-27,Point At You,Justin Moore,,32,35,13,32,False
1932,2013-08-27,The Way,Ariana Grande Feat. Mac Miller,,12,32,19,33,False
1933,2013-08-27,Redneck Crazy,Tyler Farr,,34,37,10,34,False
1934,2013-08-27,Night Train,Jason Aldean,,35,40,6,35,False
1935,2013-08-27,Hey Girl,Billy Currington,,36,39,10,36,False
1936,2013-08-27,Wake Me Up!,Avicii,,37,67,2,37,False
1937,2013-08-27,"Hold On, We're Going Home",Drake Feat. Majid Jordan,,38,65,2,38,False
1938,2013-08-27,Come & Get It,Selena Gomez,,6,36,18,39,False
1939,2013-08-27,Applause,Lady Gaga,,40,0,1,40,True
1940,2013-08-27,Parking Lot Party,Lee Brice,,41,46,9,41,False
1941,2013-08-27,Goodbye Town,Lady Antebellum,,42,44,10,42,False
1942,2013-08-27,Royals,Lorde,,43,56,3,43,False
1943,2013-08-27,When I Was Your Man,Bruno Mars,,1,41,30,44,False
1944,2013-08-27,How Many Drinks?,Miguel,,45,48,11,45,False
1945,2013-08-27,Body Party,Ciara,,33,42,14,46,False
1946,2013-08-27,It Goes Like This,Thomas Rhett,,47,49,5,47,False
1947,2013-08-27,Crash My Party,Luke Bryan,,17,43,18,48,False
1948,2013-08-27,I Love It,Icona Pop Feat. Charli XCX,,5,38,25,49,False
1949,2013-08-27,True Love,P!nk Feat. Lily Allen,,50,50,4,50,False
