,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
840,2011-08-02,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,8,61,5,41,False
841,2011-08-02,Every Teardrop Is A Waterfall,Coldplay,,14,54,8,42,False
842,2011-08-02,Sure Thing,Miguel,,36,40,20,43,False
843,2011-08-02,Love You Like A Love Song,Selena Gomez & The Scene,,35,37,5,44,False
844,2011-08-02,Am I The Only One,Dierks Bentley,,45,57,12,45,False
845,2011-08-02,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,,31,48,28,46,False
846,2011-08-02,Otis,Jay Z Kanye West Featuring Otis Redding,,47,0,1,47,True
847,2011-08-02,Crazy Girl,Eli Young Band,,48,53,20,48,False
848,2011-08-02,F**kin' Perfect,P!nk,,2,41,30,49,False
849,2011-08-02,F**k You! (Forget You),CeeLo Green,,2,50,48,50,False
850,,Skyscraper,Demi Lovato,,10,10,2,51,False
851,,Best Love Song,T-Pain Featuring Chris Brown,,33,49,18,52,False
852,,Take A Back Road,Rodney Atkins,,53,60,8,53,False
853,,You Make Me Feel...,Cobra Starship Featuring Sabi,,54,76,2,54,False
854,,I'm Into You,Jennifer Lopez Featuring Lil Wayne,,55,66,10,55,False
855,,Homeboy,Eric Church,,56,58,19,56,False
856,,If Heaven Wasn't So Far Away,Justin Moore,,49,51,18,57,False
857,,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,,44,44,2,58,False
858,,Rain Over Me,Pitbull Featuring Marc Anthony,,59,81,4,59,False
859,,Take Over Control,Afrojack Featuring Eva Simons,,60,71,6,60,False
860,,Mean,Taylor Swift,,11,55,19,61,False
861,,Keep Your Head Up,Andy Grammer,,62,67,8,62,False
862,,Hello,Martin Solveig & Dragonette,,46,56,16,63,False
863,,Who Says,Selena Gomez & The Scene,,21,52,19,64,False
864,,Up All Night,Blink-182,,65,85,2,65,False
865,,Man Down,Rihanna,,59,63,9,66,False
866,,Never Gonna Leave This Bed,Maroon 5,,55,62,13,67,False
867,,Marvins Room,Drake,,68,0,1,68,True
868,,Made In America,Toby Keith,,69,73,7,69,False
869,,Love Done Gone,Billy Currington,,70,74,6,70,False
870,,I Love You This Big,Scotty McCreery,,11,68,9,71,False
871,,Just Fishin',Trace Adkins,,69,69,8,72,False
872,,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,,73,91,6,73,False
873,,Better With The Lights Off,New Boyz Feat. Chris Brown,,61,70,4,74,False
874,,Here For A Good Time,George Strait,,65,72,4,75,False
875,,God Gave Me You,Blake Shelton,,65,65,2,76,False
876,,Unusual,Trey Songz Featuring Drake,,68,75,8,77,False
877,,On My Level,Wiz Khalifa Featuring Too $hort,,52,78,5,78,False
878,,Long Hot Summer,Keith Urban,,79,89,2,79,False
879,,Smile,Avril Lavigne,,80,80,3,80,False
880,,Mr. Saxobeat,Alexandra Stan,,81,92,2,81,False
881,,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,18,64,11,82,False
882,,Old Alabama,Brad Paisley Featuring Alabama,,38,79,16,83,False
883,,Country Must Be Country Wide,Brantley Gilbert,,84,90,4,84,False
884,,Someone Like You,Adele,,65,97,3,85,False
885,,"Save Me, San Francisco",Train,,80,84,5,86,False
886,,Outlaw,50 Cent,,87,0,1,87,True
887,,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,,88,0,1,88,True
888,,Novacane,Frank Ocean,,82,88,3,89,False
889,,John,Lil Wayne Featuring Rick Ross,,22,87,18,90,False
890,,Walk,Foo Fighters,,91,93,3,91,False
891,,Racks,YC Featuring Future,,42,86,17,92,False
892,,Pretty Girls,Iyaz Featuring Travie McCoy,,93,0,3,93,False
893,,I Smile,Kirk Franklin,,85,95,17,94,False
894,,Quickie,Miguel,,95,0,1,95,True
895,,Ballin',Young Jeezy Featuring Lil Wayne,,57,98,5,96,False
896,,The Story Of Us,Taylor Swift,,41,83,12,97,False
897,,Hustle Hard,Ace Hood,,60,82,16,98,False
898,,Far Away,Marsha Ambrosius,,74,100,18,99,False
899,,Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",,100,0,1,100,True
900,2011-08-09,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,1,1,19,1,False
901,2011-08-09,Last Friday Night (T.G.I.F.),Katy Perry,,2,2,10,2,False
902,2011-08-09,Super Bass,Nicki Minaj,,3,4,14,3,False
903,2011-08-09,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,1,3,18,4,False
904,2011-08-09,How To Love,Lil Wayne,,5,6,10,5,False
905,2011-08-09,Rolling In The Deep,Adele,,1,5,30,6,False
906,2011-08-09,Lighters,Bad Meets Evil Featuring Bruno Mars,,7,10,7,7,False
907,2011-08-09,Tonight Tonight,Hot Chelle Rae,,7,7,16,8,False
908,2011-08-09,I Wanna Go,Britney Spears,,9,11,8,9,False
909,2011-08-09,The Edge Of Glory,Lady Gaga,,3,8,12,10,False
910,2011-08-09,Good Life,OneRepublic,,8,9,18,11,False
911,2011-08-09,Otis,Jay Z Kanye West Featuring Otis Redding,,12,47,2,12,False
912,2011-08-09,Dirt Road Anthem,Jason Aldean,,7,12,17,13,False
913,2011-08-09,If I Die Young,The Band Perry,,14,15,36,14,False
914,2011-08-09,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,13,11,15,False
915,2011-08-09,Best Thing I Never Had,Beyonce,,16,19,9,16,False
916,2011-08-09,Motivation,Kelly Rowland Featuring Lil Wayne,,17,17,16,17,False
917,2011-08-09,Pumped Up Kicks,Foster The People,,18,29,14,18,False
918,2011-08-09,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,18,18,12,19,False
919,2011-08-09,E.T.,Katy Perry Featuring Kanye West,,1,14,25,20,False
920,2011-08-09,Marvins Room,Drake,,21,68,2,21,False
921,2011-08-09,Just Can't Get Enough,The Black Eyed Peas,,3,21,24,22,False
922,2011-08-09,Just A Kiss,Lady Antebellum,,7,23,13,23,False
923,2011-08-09,The Lazy Song,Bruno Mars,,4,20,23,24,False
924,2011-08-09,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,8,41,6,25,False
925,2011-08-09,Remind Me,Brad Paisley Duet With Carrie Underwood,,26,30,8,26,False
926,2011-08-09,Barefoot Blue Jean Night,Jake Owen,,26,26,14,27,False
927,2011-08-09,Don't Wanna Go Home,Jason Derulo,,14,16,11,28,False
928,2011-08-09,Country Girl (Shake It For Me),Luke Bryan,,22,31,15,29,False
929,2011-08-09,The Show Goes On,Lupe Fiasco,,9,22,31,30,False
930,2011-08-09,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,28,13,31,False
931,2011-08-09,She Ain't You,Chris Brown,,27,27,16,32,False
932,2011-08-09,On The Floor,Jennifer Lopez Featuring Pitbull,,3,25,23,33,False
933,2011-08-09,Honey Bee,Blake Shelton,,13,24,17,34,False
934,2011-08-09,You And Tequila,Kenny Chesney Featuring Grace Potter,,33,33,10,35,False
935,2011-08-09,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,32,22,36,False
936,2011-08-09,My Last,Big Sean Featuring Chris Brown,,30,35,19,37,False
937,2011-08-09,You Make Me Feel...,Cobra Starship Featuring Sabi,,38,54,3,38,False
938,2011-08-09,Am I The Only One,Dierks Bentley,,39,45,13,39,False
939,2011-08-09,Rain Over Me,Pitbull Featuring Marc Anthony,,40,59,5,40,False
940,2011-08-09,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,6,34,26,41,False
941,2011-08-09,Every Teardrop Is A Waterfall,Coldplay,,14,42,9,42,False
942,2011-08-09,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,40,40,10,43,False
943,2011-08-09,Tomorrow,Chris Young,,36,36,21,44,False
944,2011-08-09,Sure Thing,Miguel,,36,43,21,45,False
945,2011-08-09,Crazy Girl,Eli Young Band,,46,48,21,46,False
946,2011-08-09,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,,31,46,29,47,False
947,2011-08-09,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,,48,73,7,48,False
948,2011-08-09,I'm Into You,Jennifer Lopez Featuring Lil Wayne,,49,55,11,49,False
949,2011-08-09,Take A Back Road,Rodney Atkins,,50,53,9,50,False
950,,Right There,Nicole Scherzinger Featuring 50 Cent,,39,39,11,51,False
951,,Love You Like A Love Song,Selena Gomez & The Scene,,35,44,6,52,False
952,,Best Love Song,T-Pain Featuring Chris Brown,,33,52,19,53,False
953,,California King Bed,Rihanna,,37,37,11,54,False
954,,Take Over Control,Afrojack Featuring Eva Simons,,55,60,7,55,False
955,,Keep Your Head Up,Andy Grammer,,56,62,9,56,False
956,,Homeboy,Eric Church,,56,56,20,57,False
957,,Hello,Martin Solveig & Dragonette,,46,63,17,58,False
958,,Made In America,Toby Keith,,59,69,8,59,False
959,,God Gave Me You,Blake Shelton,,60,76,3,60,False
960,,Better With The Lights Off,New Boyz Feat. Chris Brown,,61,74,5,61,False
961,,Love Done Gone,Billy Currington,,62,70,7,62,False
962,,Mean,Taylor Swift,,11,61,20,63,False
963,,Man Down,Rihanna,,59,66,10,64,False
964,,If Heaven Wasn't So Far Away,Justin Moore,,49,57,19,65,False
965,,I Love You This Big,Scotty McCreery,,11,71,10,66,False
966,,Long Hot Summer,Keith Urban,,67,79,3,67,False
967,,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,,44,58,3,68,False
968,,Just Fishin',Trace Adkins,,69,72,9,69,False
969,,Here For A Good Time,George Strait,,65,75,5,70,False
970,,Never Gonna Leave This Bed,Maroon 5,,55,67,14,71,False
971,,Who Says,Selena Gomez & The Scene,,21,64,20,72,False
972,,Someone Like You,Adele,,65,85,4,73,False
973,,Mr. Saxobeat,Alexandra Stan,,74,81,3,74,False
974,,Smile,Avril Lavigne,,75,80,4,75,False
975,,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,,38,38,2,76,False
976,,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,,77,88,2,77,False
977,,Unusual,Trey Songz Featuring Drake,,68,77,9,78,False
978,,Country Must Be Country Wide,Brantley Gilbert,,79,84,5,79,False
979,,Skyscraper,Demi Lovato,,10,51,3,80,False
980,,On My Level,Wiz Khalifa Featuring Too $hort,,52,78,6,81,False
981,,Gucci Gucci,Kreayshawn,,82,0,1,82,True
982,,"Save Me, San Francisco",Train,,80,86,6,83,False
983,,Set Fire To The Rain,Adele,,84,0,2,84,False
984,,Pretty Girls,Iyaz Featuring Travie McCoy,,85,93,4,85,False
985,,Old Alabama,Brad Paisley Featuring Alabama,,38,83,17,86,False
986,,Easy,Rascal Flatts Featuring Natasha Bedingfield,,87,0,1,87,True
987,,Quickie,Miguel,,88,95,2,88,False
988,,John,Lil Wayne Featuring Rick Ross,,22,90,19,89,False
989,,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,18,82,12,90,False
990,,Cheers (Drink To That),Rihanna,,91,0,1,91,True
991,,Novacane,Frank Ocean,,82,89,4,92,False
992,,Don't Stop The Party,The Black Eyed Peas,,93,0,1,93,True
993,,Walk,Foo Fighters,,91,91,4,94,False
994,,Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",,95,100,2,95,False
995,,Rumour Has It,Adele,,96,0,1,96,True
996,,Fish,Craig Campbell,,97,0,1,97,True
997,,I Smile,Kirk Franklin,,85,94,18,98,False
998,,Faster,Matt Nathanson,,99,0,1,99,True
999,,One More Drinkin' Song,Jerrod Niemann,,100,0,1,100,True
1000,2011-08-16,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,1,1,20,1,False
1001,2011-08-16,Last Friday Night (T.G.I.F.),Katy Perry,,2,2,11,2,False
1002,2011-08-16,Super Bass,Nicki Minaj,,3,3,15,3,False
1003,2011-08-16,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,1,4,19,4,False
1004,2011-08-16,Lighters,Bad Meets Evil Featuring Bruno Mars,,5,7,8,5,False
1005,2011-08-16,How To Love,Lil Wayne,,5,5,11,6,False
1006,2011-08-16,I Wanna Go,Britney Spears,,7,9,9,7,False
1007,2011-08-16,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,8,25,7,8,False
1008,2011-08-16,Rolling In The Deep,Adele,,1,6,31,9,False
1009,2011-08-16,Tonight Tonight,Hot Chelle Rae,,7,8,17,10,False
1010,2011-08-16,Good Life,OneRepublic,,8,11,19,11,False
1011,2011-08-16,The Edge Of Glory,Lady Gaga,,3,10,13,12,False
1012,2011-08-16,Pumped Up Kicks,Foster The People,,13,18,15,13,False
1013,2011-08-16,If I Die Young,The Band Perry,,14,14,37,14,False
1014,2011-08-16,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,15,12,15,False
1015,2011-08-16,Dirt Road Anthem,Jason Aldean,,7,13,18,16,False
1016,2011-08-16,Best Thing I Never Had,Beyonce,,16,16,10,17,False
1017,2011-08-16,Remind Me,Brad Paisley Duet With Carrie Underwood,,18,26,9,18,False
1018,2011-08-16,Motivation,Kelly Rowland Featuring Lil Wayne,,17,17,17,19,False
1019,2011-08-16,Otis,Jay Z Kanye West Featuring Otis Redding,,12,12,3,20,False
1020,2011-08-16,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,18,19,13,21,False
1021,2011-08-16,Just A Kiss,Lady Antebellum,,7,23,14,22,False
1022,2011-08-16,E.T.,Katy Perry Featuring Kanye West,,1,20,26,23,False
1023,2011-08-16,Barefoot Blue Jean Night,Jake Owen,,24,27,15,24,False
1024,2011-08-16,Just Can't Get Enough,The Black Eyed Peas,,3,22,25,25,False
1025,2011-08-16,You Make Me Feel...,Cobra Starship Featuring Sabi,,26,38,4,26,False
1026,2011-08-16,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,31,14,27,False
1027,2011-08-16,Country Girl (Shake It For Me),Luke Bryan,,22,29,16,28,False
1028,2011-08-16,She Ain't You,Chris Brown,,27,32,17,29,False
1029,2011-08-16,The Lazy Song,Bruno Mars,,4,24,24,30,False
1030,2011-08-16,Rain Over Me,Pitbull Featuring Marc Anthony,,31,40,6,31,False
1031,2011-08-16,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,,32,48,8,32,False
1032,2011-08-16,You And Tequila,Kenny Chesney Featuring Grace Potter,,33,35,11,33,False
1033,2011-08-16,On The Floor,Jennifer Lopez Featuring Pitbull,,3,33,24,34,False
1034,2011-08-16,The Show Goes On,Lupe Fiasco,,9,30,32,35,False
1035,2011-08-16,Honey Bee,Blake Shelton,,13,34,18,36,False
1036,2011-08-16,Marvins Room,Drake,,21,21,3,37,False
1037,2011-08-16,Every Teardrop Is A Waterfall,Coldplay,,14,42,10,38,False
1038,2011-08-16,Don't Wanna Go Home,Jason Derulo,,14,28,12,39,False
1039,2011-08-16,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,36,23,40,False
1040,2011-08-16,I'm Into You,Jennifer Lopez Featuring Lil Wayne,,41,49,12,41,False
1041,2011-08-16,My Last,Big Sean Featuring Chris Brown,,30,37,20,42,False
1042,2011-08-16,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,40,43,11,43,False
1043,2011-08-16,Am I The Only One,Dierks Bentley,,39,39,14,44,False
1044,2011-08-16,Sure Thing,Miguel,,36,45,22,45,False
1045,2011-08-16,Crazy Girl,Eli Young Band,,46,46,22,46,False
1046,2011-08-16,Take A Back Road,Rodney Atkins,,47,50,10,47,False
1047,2011-08-16,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,6,41,27,48,False
1048,2011-08-16,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,,31,47,30,49,False
1049,2011-08-16,Cheers (Drink To That),Rihanna,,50,91,2,50,False
1050,,God Gave Me You,Blake Shelton,,51,60,4,51,False
1051,,Take Over Control,Afrojack Featuring Eva Simons,,52,55,8,52,False
1052,,Homeboy,Eric Church,,53,57,21,53,False
1053,,Keep Your Head Up,Andy Grammer,,54,56,10,54,False
1054,,Made In America,Toby Keith,,55,59,9,55,False
1055,,Love You Like A Love Song,Selena Gomez & The Scene,,35,52,7,56,False
1056,,Someone Like You,Adele,,57,73,5,57,False
1057,,Best Love Song,T-Pain Featuring Chris Brown,,33,53,20,58,False
1058,,Mr. Saxobeat,Alexandra Stan,,59,74,4,59,False
1059,,California King Bed,Rihanna,,37,54,12,60,False
1060,,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,,61,77,3,61,False
1061,,Love Done Gone,Billy Currington,,62,62,8,62,False
1062,,Better With The Lights Off,New Boyz Feat. Chris Brown,,61,61,6,63,False
1063,,Just Fishin',Trace Adkins,,64,69,10,64,False
1064,,Long Hot Summer,Keith Urban,,65,67,4,65,False
1065,,Hello,Martin Solveig & Dragonette,,46,58,18,66,False
1066,,Never Gonna Leave This Bed,Maroon 5,,55,71,15,67,False
1067,,Smile,Avril Lavigne,,68,75,5,68,False
1068,,I Love You This Big,Scotty McCreery,,11,66,11,69,False
1069,,Here For A Good Time,George Strait,,65,70,6,70,False
1070,,Man Down,Rihanna,,59,64,11,71,False
1071,,Right There,Nicole Scherzinger Featuring 50 Cent,,39,51,12,72,False
1072,,Pretty Girls,Iyaz Featuring Travie McCoy,,73,85,5,73,False
1073,,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,,44,68,4,74,False
1074,,Country Must Be Country Wide,Brantley Gilbert,,75,79,6,75,False
1075,,If Heaven Wasn't So Far Away,Justin Moore,,49,65,20,76,False
1076,,Under And Over It,Five Finger Death Punch,,77,0,1,77,True
1077,,Gucci Gucci,Kreayshawn,,78,82,2,78,False
1078,,On My Level,Wiz Khalifa Featuring Too $hort,,52,81,7,79,False
1079,,Easy,Rascal Flatts Featuring Natasha Bedingfield,,80,87,2,80,False
1080,,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,,38,76,3,81,False
1081,,Unusual,Trey Songz Featuring Drake,,68,78,10,82,False
1082,,Quickie,Miguel,,83,88,3,83,False
1083,,"Save Me, San Francisco",Train,,80,83,7,84,False
1084,,Lights,Ellie Goulding,,85,0,1,85,True
1085,,Skyscraper,Demi Lovato,,10,80,4,86,False
1086,,Ships In The Night,Mat Kearney,,87,0,1,87,True
1087,,Set Fire To The Rain,Adele,,84,84,3,88,False
1088,,Don't Stop The Party,The Black Eyed Peas,,89,93,2,89,False
1089,,Faster,Matt Nathanson,,90,99,2,90,False
1090,,Walk,Foo Fighters,,91,94,5,91,False
1091,,In The Dark,Dev,,92,0,1,92,True
1092,,John,Lil Wayne Featuring Rick Ross,,22,89,20,93,False
1093,,Old Alabama,Brad Paisley Featuring Alabama,,38,86,18,94,False
1094,,Fish,Craig Campbell,,95,97,2,95,False
1095,,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,,96,0,1,96,True
1096,,One More Drinkin' Song,Jerrod Niemann,,97,100,2,97,False
1097,,Far Away,Tyga Featuring Chris Richardson,,98,0,1,98,True
1098,,Rumour Has It,Adele,,96,96,2,99,False
1099,,Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",,95,95,3,100,False
1100,2011-08-23,Last Friday Night (T.G.I.F.),Katy Perry,,1,2,12,1,False
1101,2011-08-23,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,1,1,21,2,False
1102,2011-08-23,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,3,8,8,3,False
1103,2011-08-23,Super Bass,Nicki Minaj,,3,3,16,4,False
1104,2011-08-23,Lighters,Bad Meets Evil Featuring Bruno Mars,,5,5,9,5,False
1105,2011-08-23,How To Love,Lil Wayne,,5,6,12,6,False
1106,2011-08-23,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,1,4,20,7,False
1107,2011-08-23,Pumped Up Kicks,Foster The People,,8,13,16,8,False
1108,2011-08-23,I Wanna Go,Britney Spears,,7,7,10,9,False
1109,2011-08-23,Good Life,OneRepublic,,8,11,20,10,False
1110,2011-08-23,Tonight Tonight,Hot Chelle Rae,,7,10,18,11,False
1111,2011-08-23,Rolling In The Deep,Adele,,1,9,32,12,False
1112,2011-08-23,Headlines,Drake,,13,0,1,13,True
1113,2011-08-23,The Edge Of Glory,Lady Gaga,,3,12,14,14,False
1114,2011-08-23,If I Die Young,The Band Perry,,14,14,38,15,False
1115,2011-08-23,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,10,15,13,16,False
1116,2011-08-23,Remind Me,Brad Paisley Duet With Carrie Underwood,,17,18,10,17,False
1117,2011-08-23,Best Thing I Never Had,Beyonce,,16,17,11,18,False
1118,2011-08-23,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,,19,32,9,19,False
1119,2011-08-23,Dirt Road Anthem,Jason Aldean,,7,16,19,20,False
1120,2011-08-23,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,18,21,14,21,False
1121,2011-08-23,Motivation,Kelly Rowland Featuring Lil Wayne,,17,19,18,22,False
1122,2011-08-23,You Make Me Feel...,Cobra Starship Featuring Sabi,,23,26,5,23,False
1123,2011-08-23,Just A Kiss,Lady Antebellum,,7,22,15,24,False
1124,2011-08-23,Cheers (Drink To That),Rihanna,,25,50,3,25,False
1125,2011-08-23,Barefoot Blue Jean Night,Jake Owen,,24,24,16,26,False
1126,2011-08-23,Country Girl (Shake It For Me),Luke Bryan,,22,28,17,27,False
1127,2011-08-23,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,14,27,15,28,False
1128,2011-08-23,Just Can't Get Enough,The Black Eyed Peas,,3,25,26,29,False
1129,2011-08-23,Rain Over Me,Pitbull Featuring Marc Anthony,,30,31,7,30,False
1130,2011-08-23,She Ain't You,Chris Brown,,27,29,18,31,False
1131,2011-08-23,E.T.,Katy Perry Featuring Kanye West,,1,23,27,32,False
1132,2011-08-23,You And Tequila,Kenny Chesney Featuring Grace Potter,,33,33,12,33,False
1133,2011-08-23,The Lazy Song,Bruno Mars,,4,30,25,34,False
1134,2011-08-23,Every Teardrop Is A Waterfall,Coldplay,,14,38,11,35,False
1135,2011-08-23,Otis,Jay Z Kanye West Featuring Otis Redding,,12,20,4,36,False
1136,2011-08-23,On The Floor,Jennifer Lopez Featuring Pitbull,,3,34,25,37,False
1137,2011-08-23,Honey Bee,Blake Shelton,,13,36,19,38,False
1138,2011-08-23,It Girl,Jason Derulo,,39,0,1,39,True
1139,2011-08-23,Marvins Room,Drake,,21,37,4,40,False
1140,2011-08-23,The Show Goes On,Lupe Fiasco,,9,35,33,41,False
1141,2011-08-23,Am I The Only One,Dierks Bentley,,39,44,15,42,False
1142,2011-08-23,Out Of My Head,Lupe Fiasco Featuring Trey Songz,,40,43,12,43,False
1143,2011-08-23,Who Gon Stop Me,Jay Z Kanye West,,44,0,1,44,True
1144,2011-08-23,God Gave Me You,Blake Shelton,,45,51,5,45,False
1145,2011-08-23,I'm Into You,Jennifer Lopez Featuring Lil Wayne,,41,41,13,46,False
1146,2011-08-23,Take A Back Road,Rodney Atkins,,47,47,11,47,False
1147,2011-08-23,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,3,40,24,48,False
1148,2011-08-23,Sure Thing,Miguel,,36,45,23,49,False
1149,2011-08-23,My Last,Big Sean Featuring Chris Brown,,30,42,21,50,False
1150,,Someone Like You,Adele,,51,57,6,51,False
1151,,Take Over Control,Afrojack Featuring Eva Simons,,52,52,9,52,False
1152,,Mr. Saxobeat,Alexandra Stan,,53,59,5,53,False
1153,,Made In America,Toby Keith,,54,55,10,54,False
1154,,Love You Like A Love Song,Selena Gomez & The Scene,,35,56,8,55,False
1155,,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,,56,61,4,56,False
1156,,Don't Wanna Go Home,Jason Derulo,,14,39,13,57,False
1157,,Keep Your Head Up,Andy Grammer,,54,54,11,58,False
1158,,I Love You This Big,Scotty McCreery,,11,69,12,59,False
1159,,Long Hot Summer,Keith Urban,,60,65,5,60,False
1160,,Love Done Gone,Billy Currington,,61,62,9,61,False
1161,,Better With The Lights Off,New Boyz Feat. Chris Brown,,61,63,7,62,False
1162,,Pretty Girls,Iyaz Featuring Travie McCoy,,63,73,6,63,False
1163,,Hello,Martin Solveig & Dragonette,,46,66,19,64,False
1164,,Just Fishin',Trace Adkins,,64,64,11,65,False
1165,,Titanium,David Guetta Featuring Sia,,66,0,1,66,True
1166,,Baggage Claim,Miranda Lambert,,67,0,1,67,True
1167,,What You Want,Evanescence,,68,0,1,68,True
1168,,Quickie,Miguel,,69,83,4,69,False
1169,,In The Dark,Dev,,70,92,2,70,False
1170,,Here For A Good Time,George Strait,,65,70,7,71,False
1171,,Never Gonna Leave This Bed,Maroon 5,,55,67,16,72,False
1172,,Smile,Avril Lavigne,,68,68,6,73,False
1173,,Country Must Be Country Wide,Brantley Gilbert,,74,75,7,74,False
1174,,Ni**as in Paris,Jay Z Kanye West,,75,0,1,75,True
1175,,Easy,Rascal Flatts Featuring Natasha Bedingfield,,76,80,3,76,False
1176,,Man Down,Rihanna,,59,71,12,77,False
1177,,We Don't Get Down Like Y'all,T.I. Featuring B.o.B.,,78,0,1,78,True
1178,,Drunk On You,Luke Bryan,,79,0,1,79,True
1179,,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,,38,81,4,80,False
1180,,California King Bed,Rihanna,,37,60,13,81,False
1181,,Skyscraper,Demi Lovato,,10,86,5,82,False
1182,,Gucci Gucci,Kreayshawn,,78,78,3,83,False
1183,,Sparks Fly,Taylor Swift,,17,0,3,84,False
1184,,"Save Me, San Francisco",Train,,80,84,8,85,False
1185,,Don't Stop The Party,The Black Eyed Peas,,86,89,3,86,False
1186,,Faster,Matt Nathanson,,87,90,3,87,False
1187,,On My Level,Wiz Khalifa Featuring Too $hort,,52,79,8,88,False
1188,,Nothing,The Script,,89,0,1,89,True
1189,,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,,90,96,2,90,False
1190,,Unusual,Trey Songz Featuring Drake,,68,82,11,91,False
1191,,Walk,Foo Fighters,,91,91,6,92,False
1192,,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,,44,74,5,93,False
1193,,Fish,Craig Campbell,,94,95,3,94,False
1194,,One More Drinkin' Song,Jerrod Niemann,,95,97,3,95,False
1195,,You And I,Lady Gaga,,36,0,2,96,False
1196,,Mrs. Right,Mindless Behavior Featuring Diggy,,97,0,1,97,True
1197,,No Sleep,Wiz Khalifa,,6,0,7,98,False
1198,,Rumour Has It,Adele,,96,99,3,99,False
1199,,Old Alabama,Brad Paisley Featuring Alabama,,38,94,19,100,False
1200,2011-08-30,Last Friday Night (T.G.I.F.),Katy Perry,,1,1,13,1,False
1201,2011-08-30,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,1,2,22,2,False
1202,2011-08-30,She Will,Lil Wayne Featuring Drake,,3,0,1,3,True
1203,2011-08-30,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,,3,3,9,4,False
1204,2011-08-30,Super Bass,Nicki Minaj,,3,4,17,5,False
1205,2011-08-30,Lighters,Bad Meets Evil Featuring Bruno Mars,,5,5,10,6,False
1206,2011-08-30,Pumped Up Kicks,Foster The People,,7,8,17,7,False
1207,2011-08-30,How To Love,Lil Wayne,,5,6,13,8,False
1208,2011-08-30,Good Life,OneRepublic,,8,10,21,9,False
1209,2011-08-30,I Wanna Go,Britney Spears,,7,9,11,10,False
1210,2011-08-30,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,1,7,21,11,False
