,Date,Title,Artist,Image,PeakPos,LastPos,Weeks,Rank,IsNew
24759,29/09/2020,24,Money Man Featuring Lil Baby,,60,68,6,60,FALSE
24760,29/09/2020,Pretty Heart,Parker McCollum,,61,73,11,61,FALSE
24761,29/09/2020,One Too Many,Keith Urban Duet With P!nk,,62,0,1,62,TRUE
24762,29/09/2020,You Broke Me First.,Tate McRae,,63,69,5,63,FALSE
24763,29/09/2020,Like That,Doja Cat Featuring Gucci Mane,,50,54,17,64,FALSE
24764,29/09/2020,Greece,DJ Khaled Featuring Drake,,8,74,10,65,FALSE
24765,29/09/2020,Ice Cream,BLACKPINK X Selena Gomez,,13,61,4,66,FALSE
24766,29/09/2020,I Called Mama,Tim McGraw,,61,78,8,67,FALSE
24767,29/09/2020,Girls In The Hood,Megan Thee Stallion,,28,53,13,68,FALSE
24768,29/09/2020,The Bigger Picture,Lil Baby,,3,71,15,69,FALSE
24769,29/09/2020,Without You,Luke Combs Featuring Amanda Shires,,70,0,1,70,TRUE
24770,29/09/2020,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,80,9,71,FALSE
24771,29/09/2020,Kacey Talk,YoungBoy Never Broke Again,,50,50,6,72,FALSE
24772,29/09/2020,Starting Over,Chris Stapleton,,57,89,4,73,FALSE
24773,29/09/2020,Martin & Gina,Polo G,,61,84,8,74,FALSE
24774,29/09/2020,OK Not To Be OK,Marshmello & Demi Lovato,,36,36,2,75,FALSE
24775,29/09/2020,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,75,3,76,FALSE
24776,29/09/2020,Love You Like I Used To,Russell Dickerson,,77,87,3,77,FALSE
24777,29/09/2020,Smile,Juice WRLD & The Weeknd,,8,79,7,78,FALSE
24778,29/09/2020,Ain't Always The Cowboy,Jon Pardi,,79,93,4,79,FALSE
24779,29/09/2020,Dolly,Lil Tecca & Lil Uzi Vert,,80,0,1,80,TRUE
24780,29/09/2020,Hit Different,SZA Featuring Ty Dolla $ign,,29,77,3,81,FALSE
24781,29/09/2020,Nobody's Love,Maroon 5,,41,63,9,82,FALSE
24782,29/09/2020,Everywhere But On,Matt Stell,,83,94,3,83,FALSE
24783,29/09/2020,Caramelo,Ozuna x Karol G x Myke Towers,,76,85,6,84,FALSE
24784,29/09/2020,Do It,Chloe X Halle,,63,86,6,85,FALSE
24785,29/09/2020,Over Now,Calvin Harris X The Weeknd,,38,82,4,86,FALSE
24786,29/09/2020,Dollaz On My Head,Gunna Featuring Young Thug,,38,92,16,87,FALSE
24787,29/09/2020,You Got It,VEDO,,88,95,2,88,FALSE
24788,29/09/2020,My Window,YoungBoy Never Broke Again Featuring Lil Wayne,,35,35,2,89,FALSE
24789,29/09/2020,When You Down,Lil Tecca & Polo G Featuring Lil Durk,,90,0,1,90,TRUE
24790,29/09/2020,Me Gusta,Anitta Featuring Cardi B & Myke Towers,,91,0,1,91,TRUE
24791,29/09/2020,Wet. (She Got That...),YFN Lucci,,92,0,1,92,TRUE
24792,29/09/2020,Whole Lotta Choppas,Sada Baby Featuring Nicki Minaj,,93,0,1,93,TRUE
24793,29/09/2020,Lonely If You Are,Chase Rice,,91,91,6,94,FALSE
24794,29/09/2020,Blind,DaBaby Featuring Young Thug,,95,0,1,95,TRUE
24795,29/09/2020,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,97,13,96,FALSE
24796,29/09/2020,Drug Addiction,YoungBoy Never Broke Again,,44,44,2,97,FALSE
24797,29/09/2020,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,99,7,98,FALSE
24798,29/09/2020,B.S.,Jhene Aiko Featuring H.E.R.,,24,0,8,99,FALSE
24799,29/09/2020,Wolves,Big Sean Featuring Post Malone,,65,0,2,100,FALSE
24800,06/10/2020,Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,0,1,1,TRUE
24801,06/10/2020,Dynamite,BTS,,1,1,6,2,FALSE
24802,06/10/2020,WAP,Cardi B Featuring Megan Thee Stallion,,1,2,8,3,FALSE
24803,06/10/2020,Laugh Now Cry Later,Drake Featuring Lil Durk,,2,4,7,4,FALSE
24804,06/10/2020,Mood,24kGoldn Featuring iann dior,,5,5,8,5,FALSE
24805,06/10/2020,Blinding Lights,The Weeknd,,1,7,44,6,FALSE
24806,06/10/2020,Rockstar,DaBaby Featuring Roddy Ricch,,1,6,24,7,FALSE
24807,06/10/2020,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,7,9,16,8,FALSE
24808,06/10/2020,Watermelon Sugar,Harry Styles,,1,8,28,9,FALSE
24809,06/10/2020,I Hope,Gabby Barrett Featuring Charlie Puth,,10,10,40,10,FALSE
24810,06/10/2020,Before You Go,Lewis Capaldi,,9,11,35,11,FALSE
24811,06/10/2020,Holy,Justin Bieber Featuring Chance The Rapper,,3,3,2,12,FALSE
24812,06/10/2020,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,12,34,13,FALSE
24813,06/10/2020,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,14,16,7,14,FALSE
24814,06/10/2020,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,15,13,15,FALSE
24815,06/10/2020,Go Crazy,Chris Brown & Young Thug,,9,13,21,16,FALSE
24816,06/10/2020,Circles,Post Malone,,1,17,57,17,FALSE
24817,06/10/2020,One Of Them Girls,Lee Brice,,18,22,18,18,FALSE
24818,06/10/2020,Got What I Got,Jason Aldean,,19,21,18,19,FALSE
24819,06/10/2020,Come & Go,Juice WRLD x Marshmello,,2,19,12,20,FALSE
24820,06/10/2020,Popstar,DJ Khaled Featuring Drake,,3,14,11,21,FALSE
24821,06/10/2020,Roses,SAINt JHN,,4,18,28,22,FALSE
24822,06/10/2020,Be Like That,Kane Brown With Swae Lee & Khalid,,22,27,12,23,FALSE
24823,06/10/2020,Adore You,Harry Styles,,6,23,43,24,FALSE
24824,06/10/2020,Break My Heart,Dua Lipa,,13,25,27,25,FALSE
24825,06/10/2020,Lovin' On You,Luke Combs,,23,26,14,26,FALSE
24826,06/10/2020,Mood Swings,Pop Smoke Featuring Lil Tjay,,17,20,13,27,FALSE
24827,06/10/2020,My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,58,7,28,FALSE
24828,06/10/2020,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,30,13,29,FALSE
24829,06/10/2020,Tap In,Saweetie,,20,28,12,30,FALSE
24830,06/10/2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,,27,31,27,31,FALSE
24831,06/10/2020,Bang!,AJR,,32,33,13,32,FALSE
24832,06/10/2020,Don't Start Now,Dua Lipa,,2,32,48,33,FALSE
24833,06/10/2020,More Than My Hometown,Morgan Wallen,,34,34,16,34,FALSE
24834,06/10/2020,ily,Surf Mesa Featuring Emilee,,35,37,19,35,FALSE
24835,06/10/2020,Said Sum,Moneybagg Yo,,24,24,13,36,FALSE
24836,06/10/2020,Kings & Queens,Ava Max,,37,38,8,37,FALSE
24837,06/10/2020,Rags2Riches,Rod Wave Featuring ATR Son Son,,12,35,14,38,FALSE
24838,06/10/2020,Midnight Sky,Miley Cyrus,,14,39,7,39,FALSE
24839,06/10/2020,What You Know Bout Love,Pop Smoke,,40,56,4,40,FALSE
24840,06/10/2020,Life Is Good,Future Featuring Drake,,2,36,38,41,FALSE
24841,06/10/2020,Some Girls,Jameson Rodgers,,42,43,8,42,FALSE
24842,06/10/2020,I Should Probably Go To Bed,Dan + Shay,,42,42,9,43,FALSE
24843,06/10/2020,Forget Me Too,Machine Gun Kelly & Halsey,,44,0,1,44,TRUE
24844,06/10/2020,Cool Again,Kane Brown,,29,29,18,45,FALSE
24845,06/10/2020,Chasin' You,Morgan Wallen,,16,40,36,46,FALSE
24846,06/10/2020,Epidemic,Polo G,,47,0,1,47,TRUE
24847,06/10/2020,Die From A Broken Heart,Maddie & Tae,,22,44,25,48,FALSE
24848,06/10/2020,We Paid,Lil Baby & 42 Dugg,,10,46,22,49,FALSE
24849,06/10/2020,Bloody Valentine,Machine Gun Kelly,,50,0,1,50,TRUE
24850,06/10/2020,Wishing Well,Juice WRLD,,5,45,12,51,FALSE
24851,06/10/2020,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,52,52,17,52,FALSE
24852,06/10/2020,Cardigan,Taylor Swift,,1,49,10,53,FALSE
24853,06/10/2020,24,Money Man Featuring Lil Baby,,54,60,7,54,FALSE
24854,06/10/2020,Rain On Me,Lady Gaga & Ariana Grande,,1,41,19,55,FALSE
24855,06/10/2020,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,56,57,10,56,FALSE
24856,06/10/2020,Hawai,Maluma & The Weeknd,,55,55,6,57,FALSE
24857,06/10/2020,Pretty Heart,Parker McCollum,,58,61,12,58,FALSE
24858,06/10/2020,Breaking Me,Topic & A7S,,53,53,10,59,FALSE
24859,06/10/2020,Heather,Conan Gray,,46,54,7,60,FALSE
24860,06/10/2020,7 Summers,Morgan Wallen,,6,59,7,61,FALSE
24861,06/10/2020,I Called Mama,Tim McGraw,,61,67,9,62,FALSE
24862,06/10/2020,You Broke Me First.,Tate McRae,,63,63,6,63,FALSE
24863,06/10/2020,Starting Over,Chris Stapleton,,57,73,5,64,FALSE
24864,06/10/2020,Love You Like I Used To,Russell Dickerson,,65,77,4,65,FALSE
24865,06/10/2020,Ain't Always The Cowboy,Jon Pardi,,66,79,5,66,FALSE
24866,06/10/2020,Greece,DJ Khaled Featuring Drake,,8,65,11,67,FALSE
24867,06/10/2020,Ice Cream,BLACKPINK X Selena Gomez,,13,66,5,68,FALSE
24868,06/10/2020,Everywhere But On,Matt Stell,,69,83,4,69,FALSE
24869,06/10/2020,Diamonds,Sam Smith,,51,51,2,70,FALSE
24870,06/10/2020,Martin & Gina,Polo G,,61,74,9,71,FALSE
24871,06/10/2020,The Bigger Picture,Lil Baby,,3,69,16,72,FALSE
24872,06/10/2020,OK Not To Be OK,Marshmello & Demi Lovato,,36,75,3,73,FALSE
24873,06/10/2020,Girls In The Hood,Megan Thee Stallion,,28,68,14,74,FALSE
24874,06/10/2020,Hit Different,SZA Featuring Ty Dolla $ign,,29,81,4,75,FALSE
24875,06/10/2020,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,76,4,76,FALSE
24876,06/10/2020,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,71,10,77,FALSE
24877,06/10/2020,Dollaz On My Head,Gunna Featuring Young Thug,,38,87,17,78,FALSE
24878,06/10/2020,Kacey Talk,YoungBoy Never Broke Again,,50,72,7,79,FALSE
24879,06/10/2020,Do It,Chloe X Halle,,63,85,7,80,FALSE
24880,06/10/2020,Smile,Juice WRLD & The Weeknd,,8,78,8,81,FALSE
24881,06/10/2020,Like That,Doja Cat Featuring Gucci Mane,,50,64,18,82,FALSE
24882,06/10/2020,Caramelo,Ozuna x Karol G x Myke Towers,,76,84,7,83,FALSE
24883,06/10/2020,Over Now,Calvin Harris X The Weeknd,,38,86,5,84,FALSE
24884,06/10/2020,Blind,DaBaby Featuring Young Thug,,85,95,2,85,FALSE
24885,06/10/2020,Nobody's Love,Maroon 5,,41,82,10,86,FALSE
24886,06/10/2020,You Got It,VEDO,,87,88,3,87,FALSE
24887,06/10/2020,U 2 Luv,Ne-Yo & Jeremih,,88,0,1,88,TRUE
24888,06/10/2020,Better,Zayn,,89,0,1,89,TRUE
24889,06/10/2020,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,,43,96,14,90,FALSE
24890,06/10/2020,Drunk Face,Machine Gun Kelly,,91,0,1,91,TRUE
24891,06/10/2020,B.S.,Jhene Aiko Featuring H.E.R.,,24,99,9,92,FALSE
24892,06/10/2020,"Big, Big Plans",Chris Lane,,93,0,1,93,TRUE
24893,06/10/2020,"Ay, Dios Mio!",Karol G,,94,0,1,94,TRUE
24894,06/10/2020,Good Time,Niko Moon,,95,0,1,95,TRUE
24895,06/10/2020,Put Your Records On,Ritt Momney,,96,0,1,96,TRUE
24896,06/10/2020,Money Over Fallouts,Tory Lanez,,97,0,1,97,TRUE
24897,06/10/2020,Moral Of The Story,Ashe Featuring Niall Horan,,71,0,3,98,FALSE
24898,06/10/2020,One Too Many,Keith Urban Duet With P!nk,,62,62,2,99,FALSE
24899,06/10/2020,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,,93,98,8,100,FALSE
24900,13/10/2020,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,1,8,17,1,FALSE
24901,13/10/2020,Dynamite,BTS,,1,2,7,2,FALSE
24902,13/10/2020,WAP,Cardi B Featuring Megan Thee Stallion,,1,3,9,3,FALSE
24903,13/10/2020,Mood,24kGoldn Featuring iann dior,,4,5,9,4,FALSE
24904,13/10/2020,Laugh Now Cry Later,Drake Featuring Lil Durk,,2,4,8,5,FALSE
24905,13/10/2020,Blinding Lights,The Weeknd,,1,6,45,6,FALSE
24906,13/10/2020,Rockstar,DaBaby Featuring Roddy Ricch,,1,7,25,7,FALSE
24907,13/10/2020,I Hope,Gabby Barrett Featuring Charlie Puth,,8,10,41,8,FALSE
24908,13/10/2020,Runnin,21 Savage & Metro Boomin,,9,0,1,9,TRUE
24909,13/10/2020,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,0,1,10,TRUE
24910,13/10/2020,Watermelon Sugar,Harry Styles,,1,9,29,11,FALSE
24911,13/10/2020,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,12,14,8,12,FALSE
24912,13/10/2020,Before You Go,Lewis Capaldi,,9,11,36,13,FALSE
24913,13/10/2020,Holy,Justin Bieber Featuring Chance The Rapper,,3,12,3,14,FALSE
24914,13/10/2020,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,15,14,15,FALSE
24915,13/10/2020,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,13,35,16,FALSE
24916,13/10/2020,Go Crazy,Chris Brown & Young Thug,,9,16,22,17,FALSE
24917,13/10/2020,Wonder,Shawn Mendes,,18,0,1,18,TRUE
24918,13/10/2020,Glock In My Lap,21 Savage & Metro Boomin,,19,0,1,19,TRUE
24919,13/10/2020,One Of Them Girls,Lee Brice,,18,18,19,20,FALSE
24920,13/10/2020,Dreams,Fleetwood Mac,,1,0,20,21,FALSE
24921,13/10/2020,Circles,Post Malone,,1,17,58,22,FALSE
24922,13/10/2020,Got What I Got,Jason Aldean,,19,19,19,23,FALSE
24923,13/10/2020,Come & Go,Juice WRLD x Marshmello,,2,20,13,24,FALSE
24924,13/10/2020,Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,1,2,25,FALSE
24925,13/10/2020,Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,,26,0,1,26,TRUE
24926,13/10/2020,Be Like That,Kane Brown With Swae Lee & Khalid,,22,23,13,27,FALSE
24927,13/10/2020,Adore You,Harry Styles,,6,24,44,28,FALSE
24928,13/10/2020,Break My Heart,Dua Lipa,,13,25,28,29,FALSE
24929,13/10/2020,Don't Stop,Megan Thee Stallion Featuring Young Thug,,30,0,1,30,TRUE
24930,13/10/2020,Roses,SAINt JHN,,4,22,29,31,FALSE
24931,13/10/2020,Slidin,21 Savage & Metro Boomin,,32,0,1,32,TRUE
24932,13/10/2020,Many Men,21 Savage & Metro Boomin,,33,0,1,33,TRUE
24933,13/10/2020,Popstar,DJ Khaled Featuring Drake,,3,21,12,34,FALSE
24934,13/10/2020,Bang!,AJR,,32,32,14,35,FALSE
24935,13/10/2020,Mood Swings,Pop Smoke Featuring Lil Tjay,,17,27,14,36,FALSE
24936,13/10/2020,Fallin',Why Don't We,,37,0,1,37,TRUE
24937,13/10/2020,More Than My Hometown,Morgan Wallen,,34,34,17,38,FALSE
24938,13/10/2020,Don't Start Now,Dua Lipa,,2,33,49,39,FALSE
24939,13/10/2020,Lovin' On You,Luke Combs,,23,26,15,40,FALSE
24940,13/10/2020,ily,Surf Mesa Featuring Emilee,,35,35,20,41,FALSE
24941,13/10/2020,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,29,14,42,FALSE
24942,13/10/2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,,27,31,28,43,FALSE
24943,13/10/2020,What You Know Bout Love,Pop Smoke,,40,40,5,44,FALSE
24944,13/10/2020,Some Girls,Jameson Rodgers,,42,42,9,45,FALSE
24945,13/10/2020,Kings & Queens,Ava Max,,37,37,9,46,FALSE
24946,13/10/2020,Tap In,Saweetie,,20,30,13,47,FALSE
24947,13/10/2020,Outta Time,Bryson Tiller Featuring Drake,,48,0,1,48,TRUE
24948,13/10/2020,Rags2Riches,Rod Wave Featuring ATR Son Son,,12,38,15,49,FALSE
24949,13/10/2020,My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,28,8,50,FALSE
24950,13/10/2020,Said Sum,Moneybagg Yo,,24,36,14,51,FALSE
24951,13/10/2020,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,52,52,18,52,FALSE
24952,13/10/2020,I Called Mama,Tim McGraw,,53,62,10,53,FALSE
24953,13/10/2020,I Should Probably Go To Bed,Dan + Shay,,42,43,10,54,FALSE
24954,13/10/2020,Midnight Sky,Miley Cyrus,,14,39,8,55,FALSE
24955,13/10/2020,My Dawg,21 Savage & Metro Boomin,,56,0,1,56,TRUE
24956,13/10/2020,Brand New Draco,21 Savage & Metro Boomin,,57,0,1,57,TRUE
24957,13/10/2020,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,56,56,11,58,FALSE
24958,13/10/2020,Lovesick Girls,BLACKPINK,,59,0,1,59,TRUE
24959,13/10/2020,24,Money Man Featuring Lil Baby,,54,54,8,60,FALSE
24960,13/10/2020,Snitches & Rats,21 Savage & Metro Boomin Featuring Young Nudy,,61,0,1,61,TRUE
24961,13/10/2020,Wishing Well,Juice WRLD,,5,51,13,62,FALSE
24962,13/10/2020,Pretty Heart,Parker McCollum,,58,58,13,63,FALSE
24963,13/10/2020,Ice Cream,BLACKPINK X Selena Gomez,,13,68,6,64,FALSE
24964,13/10/2020,Rain On Me,Lady Gaga & Ariana Grande,,1,55,20,65,FALSE
24965,13/10/2020,Hawai,Maluma & The Weeknd,,55,57,7,66,FALSE
24966,13/10/2020,7 Summers,Morgan Wallen,,6,61,8,67,FALSE
24967,13/10/2020,Love You Like I Used To,Russell Dickerson,,65,65,5,68,FALSE
24968,13/10/2020,Heather,Conan Gray,,46,60,8,69,FALSE
24969,13/10/2020,Cool Again,Kane Brown,,29,45,19,70,FALSE
24970,13/10/2020,No Opp Left Behind,21 Savage & Metro Boomin,,71,0,1,71,TRUE
24971,13/10/2020,You Broke Me First.,Tate McRae,,63,63,7,72,FALSE
24972,13/10/2020,Levitating,Dua Lipa,,73,0,1,73,TRUE
24973,13/10/2020,Steppin On N*ggas,21 Savage & Metro Boomin,,74,0,1,74,TRUE
24974,13/10/2020,Ain't Always The Cowboy,Jon Pardi,,66,66,6,75,FALSE
24975,13/10/2020,RIP Luv,21 Savage & Metro Boomin,,76,0,1,76,TRUE
24976,13/10/2020,Cardigan,Taylor Swift,,1,53,11,77,FALSE
24977,13/10/2020,Breaking Me,Topic & A7S,,53,59,11,78,FALSE
24978,13/10/2020,Everywhere But On,Matt Stell,,69,69,5,79,FALSE
24979,13/10/2020,Diamonds,Sam Smith,,51,70,3,80,FALSE
24980,13/10/2020,Starting Over,Chris Stapleton,,57,64,6,81,FALSE
24981,13/10/2020,OK Not To Be OK,Marshmello & Demi Lovato,,36,73,4,82,FALSE
24982,13/10/2020,Always Forever,Bryson Tiller,,83,0,1,83,TRUE
24983,13/10/2020,Years Go By,Bryson Tiller,,84,0,1,84,TRUE
24984,13/10/2020,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,77,11,85,FALSE
24985,13/10/2020,Martin & Gina,Polo G,,61,71,10,86,FALSE
24986,13/10/2020,Hit Different,SZA Featuring Ty Dolla $ign,,29,75,5,87,FALSE
24987,13/10/2020,Greece,DJ Khaled Featuring Drake,,8,67,12,88,FALSE
24988,13/10/2020,The Bigger Picture,Lil Baby,,3,72,17,89,FALSE
24989,13/10/2020,Bloody Valentine,Machine Gun Kelly,,50,50,2,90,FALSE
24990,13/10/2020,Said N Done,21 Savage & Metro Boomin,,91,0,1,91,TRUE
24991,13/10/2020,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",,64,76,5,92,FALSE
24992,13/10/2020,Epidemic,Polo G,,47,47,2,93,FALSE
24993,13/10/2020,Do It,Chloe X Halle,,63,80,8,94,FALSE
24994,13/10/2020,Girls In The Hood,Megan Thee Stallion,,28,74,15,95,FALSE
24995,13/10/2020,Forget Me Too,Machine Gun Kelly & Halsey,,44,44,2,96,FALSE
24996,13/10/2020,B.S.,Jhene Aiko Featuring H.E.R.,,24,92,10,97,FALSE
24997,13/10/2020,Kacey Talk,YoungBoy Never Broke Again,,50,79,8,98,FALSE
24998,13/10/2020,Blind,DaBaby Featuring Young Thug,,85,85,3,99,FALSE
24999,13/10/2020,Caramelo,Ozuna x Karol G x Myke Towers,,76,83,8,100,FALSE
25000,20/10/2020,Mood,24kGoldn Featuring iann dior,,1,4,10,1,FALSE
25001,20/10/2020,WAP,Cardi B Featuring Megan Thee Stallion,,1,3,10,2,FALSE
25002,20/10/2020,Laugh Now Cry Later,Drake Featuring Lil Durk,,2,5,9,3,FALSE
25003,20/10/2020,Blinding Lights,The Weeknd,,1,6,46,4,FALSE
25004,20/10/2020,Dynamite,BTS,,1,2,8,5,FALSE
25005,20/10/2020,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,,1,1,18,6,FALSE
25006,20/10/2020,Rockstar,DaBaby Featuring Roddy Ricch,,1,7,26,7,FALSE
25007,20/10/2020,I Hope,Gabby Barrett Featuring Charlie Puth,,8,8,42,8,FALSE
25008,20/10/2020,Watermelon Sugar,Harry Styles,,1,11,30,9,FALSE
25009,20/10/2020,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,,10,12,9,10,FALSE
25010,20/10/2020,Before You Go,Lewis Capaldi,,9,13,37,11,FALSE
25011,20/10/2020,Dreams,Fleetwood Mac,,1,21,21,12,FALSE
25012,20/10/2020,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,,6,15,15,13,FALSE
25013,20/10/2020,Holy,Justin Bieber Featuring Chance The Rapper,,3,14,4,14,FALSE
25014,20/10/2020,Go Crazy,Chris Brown & Young Thug,,9,17,23,15,FALSE
25015,20/10/2020,Got What I Got,Jason Aldean,,16,23,20,16,FALSE
25016,20/10/2020,One Of Them Girls,Lee Brice,,17,20,20,17,FALSE
25017,20/10/2020,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",,2,16,36,18,FALSE
25018,20/10/2020,Circles,Post Malone,,1,22,59,19,FALSE
25019,20/10/2020,Be Like That,Kane Brown With Swae Lee & Khalid,,20,27,14,20,FALSE
25020,20/10/2020,Come & Go,Juice WRLD x Marshmello,,2,24,14,21,FALSE
25021,20/10/2020,Wonder,Shawn Mendes,,18,18,2,22,FALSE
25022,20/10/2020,Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,25,3,23,FALSE
25023,20/10/2020,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,,10,10,2,24,FALSE
25024,20/10/2020,Adore You,Harry Styles,,6,28,45,25,FALSE
25025,20/10/2020,Bang!,AJR,,26,35,15,26,FALSE
25026,20/10/2020,Break My Heart,Dua Lipa,,13,29,29,27,FALSE
25027,20/10/2020,ily,Surf Mesa Featuring Emilee,,28,41,21,28,FALSE
25028,20/10/2020,What You Know Bout Love,Pop Smoke,,29,44,6,29,FALSE
25029,20/10/2020,More Than My Hometown,Morgan Wallen,,30,38,18,30,FALSE
25030,20/10/2020,Roses,SAINt JHN,,4,31,30,31,FALSE
25031,20/10/2020,Kings & Queens,Ava Max,,32,46,10,32,FALSE
25032,20/10/2020,Said Sum,Moneybagg Yo,,24,51,15,33,FALSE
25033,20/10/2020,Some Girls,Jameson Rodgers,,34,45,10,34,FALSE
25034,20/10/2020,Don't Start Now,Dua Lipa,,2,39,50,35,FALSE
25035,20/10/2020,Runnin,21 Savage & Metro Boomin,,9,9,2,36,FALSE
25036,20/10/2020,Mood Swings,Pop Smoke Featuring Lil Tjay,,17,36,15,37,FALSE
25037,20/10/2020,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,,11,42,15,38,FALSE
25038,20/10/2020,Rags2Riches,Rod Wave Featuring ATR Son Son,,12,49,16,39,FALSE
25039,20/10/2020,Popstar,DJ Khaled Featuring Drake,,3,34,13,40,FALSE
25040,20/10/2020,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,,41,52,19,41,FALSE
25041,20/10/2020,Lovin' On You,Luke Combs,,23,40,16,42,FALSE
25042,20/10/2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,,27,43,29,43,FALSE
25043,20/10/2020,I Should Probably Go To Bed,Dan + Shay,,42,54,11,44,FALSE
25044,20/10/2020,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,,45,58,12,45,FALSE
25045,20/10/2020,Tap In,Saweetie,,20,47,14,46,FALSE
25046,20/10/2020,Pretty Heart,Parker McCollum,,47,63,14,47,FALSE
25047,20/10/2020,My Ex's Best Friend,Machine Gun Kelly X blackbear,,28,50,9,48,FALSE
25048,20/10/2020,24,Money Man Featuring Lil Baby,,49,60,9,49,FALSE
25049,20/10/2020,Midnight Sky,Miley Cyrus,,14,55,9,50,FALSE
25050,20/10/2020,Love You Like I Used To,Russell Dickerson,,51,68,6,51,FALSE
25051,20/10/2020,Wishing Well,Juice WRLD,,5,62,14,52,FALSE
25052,20/10/2020,Don't Stop,Megan Thee Stallion Featuring Young Thug,,30,30,2,53,FALSE
25053,20/10/2020,Levitating,Dua Lipa,,54,73,2,54,FALSE
25054,20/10/2020,Hawai,Maluma & The Weeknd,,55,66,8,55,FALSE
25055,20/10/2020,7 Summers,Morgan Wallen,,6,67,9,56,FALSE
25056,20/10/2020,You Broke Me First.,Tate McRae,,57,72,8,57,FALSE
25057,20/10/2020,"Baby, I'm Jealous",Bebe Rexha Featuring Doja Cat,,58,0,1,58,TRUE
25058,20/10/2020,Diamonds,Sam Smith,,51,80,4,59,FALSE
25059,20/10/2020,Heather,Conan Gray,,46,69,9,60,FALSE
25060,20/10/2020,Ain't Always The Cowboy,Jon Pardi,,61,75,7,61,FALSE
25061,20/10/2020,Everywhere But On,Matt Stell,,62,79,6,62,FALSE
25062,20/10/2020,Glock In My Lap,21 Savage & Metro Boomin,,19,19,2,63,FALSE
25063,20/10/2020,Starting Over,Chris Stapleton,,57,81,7,64,FALSE
25064,20/10/2020,Cool Again,Kane Brown,,29,70,20,65,FALSE
25065,20/10/2020,Hit Different,SZA Featuring Ty Dolla $ign,,29,87,6,66,FALSE
25066,20/10/2020,Martin & Gina,Polo G,,61,86,11,67,FALSE
25067,20/10/2020,The Bigger Picture,Lil Baby,,3,89,18,68,FALSE
25068,20/10/2020,Better Together,Luke Combs,,69,0,2,69,FALSE
25069,20/10/2020,OK Not To Be OK,Marshmello & Demi Lovato,,36,82,5,70,FALSE
25070,20/10/2020,Greece,DJ Khaled Featuring Drake,,8,88,13,71,FALSE
25071,20/10/2020,Ice Cream,BLACKPINK X Selena Gomez,,13,64,7,72,FALSE
25072,20/10/2020,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",,63,85,12,73,FALSE
25073,20/10/2020,Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,,26,26,2,74,FALSE
